OpenTime,Open,High,Low,Close,Volume,TradesCount
2026-05-29 00:00:00,73617.52,73854.77,73617.51,73716.37,592.13944,94346
2026-05-29 01:00:00,73716.37,73868.33,73463.52,73586.83,543.44041,95772
2026-05-29 02:00:00,73586.83,73646.68,73189.11,73225.06,716.13416,100736
2026-05-29 03:00:00,73225.07,73456.63,73225.07,73301.52,271.59006,71567
2026-05-29 04:00:00,73301.53,73508.97,73210.21,73507.69,462.74907,75976
2026-05-29 05:00:00,73507.68,73719.39,73500.0,73706.0,814.3098,82360
2026-05-29 06:00:00,73706.0,73939.19,73641.05,73786.32,283.07172,74046
2026-05-29 07:00:00,73786.32,73830.01,73373.37,73528.56,1081.6764,105107
2026-05-29 08:00:00,73528.55,73835.58,73524.0,73653.4,690.03943,82509
2026-05-29 09:00:00,73653.4,73902.85,73649.58,73744.96,506.90617,63415
2026-05-29 10:00:00,73744.96,73749.53,73588.13,73634.64,583.75086,62750
2026-05-29 11:00:00,73634.64,73700.41,73341.85,73487.98,417.09649,79696
2026-05-29 12:00:00,73487.98,73487.98,73202.0,73295.73,419.42757,94880
2026-05-29 13:00:00,73295.73,73346.04,72900.46,73135.7,883.40251,189672
2026-05-29 14:00:00,73135.7,73198.17,72512.49,73096.85,1512.76179,335446
2026-05-29 15:00:00,73096.84,74200.0,73008.98,73808.26,1809.3402,335006
2026-05-29 16:00:00,73808.25,74124.73,73565.73,74056.5,1160.72957,185207
2026-05-29 17:00:00,74056.49,74514.1,73925.33,73980.94,2917.46541,196435
2026-05-29 18:00:00,73980.94,74065.29,73187.25,73374.52,1065.50146,172683
2026-05-29 19:00:00,73374.51,73727.95,73239.36,73520.28,453.16949,122626
2026-05-29 20:00:00,73520.29,73760.0,73514.0,73673.61,155.12213,76134
2026-05-29 21:00:00,73673.62,73844.0,73408.8,73409.27,412.83689,92336
2026-05-29 22:00:00,73409.27,73571.81,73379.79,73483.52,662.8477,56671
2026-05-29 23:00:00,73483.51,73510.0,73320.0,73460.78,271.23268,51942
2026-05-30 00:00:00,73460.78,73579.82,73408.62,73498.8,545.20652,53939
2026-05-30 01:00:00,73498.8,73663.08,73472.8,73657.9,386.87772,54707
2026-05-30 02:00:00,73657.9,73786.7,73613.85,73786.69,268.52358,39971
2026-05-30 03:00:00,73786.7,73796.43,73524.01,73524.01,339.03494,45929
2026-05-30 04:00:00,73524.01,73575.0,73216.0,73402.84,466.81865,94475
2026-05-30 05:00:00,73402.85,73635.0,73346.85,73604.99,464.14797,63465
2026-05-30 06:00:00,73604.99,73709.91,73530.0,73584.99,331.33867,52807
2026-05-30 07:00:00,73584.99,73588.2,73486.0,73548.6,225.56478,34343
2026-05-30 08:00:00,73548.6,73567.59,73500.02,73530.07,274.14087,24108
2026-05-30 09:00:00,73530.07,73615.47,73503.07,73615.46,201.26346,27005
2026-05-30 10:00:00,73615.46,73680.75,73592.57,73655.85,283.9706,40401
2026-05-30 11:00:00,73655.85,73655.86,73564.62,73602.02,317.1037,30422
2026-05-30 12:00:00,73602.01,73717.07,73594.4,73698.18,369.235,34417
2026-05-30 13:00:00,73698.17,73837.06,73676.1,73829.31,249.39427,45263
2026-05-30 14:00:00,73829.31,74100.0,73820.91,73929.11,565.07041,98831
2026-05-30 15:00:00,73929.11,74042.88,73836.7,73930.14,301.39896,59078
2026-05-30 16:00:00,73930.13,73985.84,73880.1,73934.99,193.46997,48001
2026-05-30 17:00:00,73935.0,74047.26,73811.3,74020.07,308.74992,53446
2026-05-30 18:00:00,74020.06,74143.76,73945.0,74043.38,188.56655,44503
2026-05-30 19:00:00,74043.39,74072.0,73971.3,74016.65,145.42131,36656
2026-05-30 20:00:00,74016.64,74016.65,73926.68,73979.84,104.9948,24779
2026-05-30 21:00:00,73979.85,74054.0,73929.07,73981.99,224.4707,33777
2026-05-30 22:00:00,73981.99,73982.0,73796.01,73883.3,391.66756,45614
2026-05-30 23:00:00,73883.3,73995.98,73781.3,73884.38,368.97818,38469
2026-05-31 00:00:00,73884.38,74041.72,73858.56,74038.2,241.35407,45440
2026-05-31 01:00:00,74038.2,74275.66,74028.64,74058.01,363.47802,65240
2026-05-31 02:00:00,74058.01,74243.94,73890.49,74090.84,304.8567,84535
2026-05-31 03:00:00,74090.84,74226.78,74074.05,74150.64,189.87382,49318
2026-05-31 04:00:00,74150.64,74221.33,74109.0,74178.4,194.38913,39128
2026-05-31 05:00:00,74178.41,74207.2,74055.16,74055.98,231.70947,34708
2026-05-31 06:00:00,74055.99,74109.39,73985.34,74054.87,141.21825,29223
2026-05-31 07:00:00,74054.86,74054.87,73836.0,73871.24,302.07421,46646
2026-05-31 08:00:00,73871.25,73980.0,73850.05,73937.61,348.32905,47904
2026-05-31 09:00:00,73937.62,74024.0,73813.44,73841.79,323.04158,47207
2026-05-31 10:00:00,73841.79,73900.0,73699.2,73900.0,400.29833,48223
2026-05-31 11:00:00,73900.0,73972.0,73899.99,73937.79,178.9239,30621
2026-05-31 12:00:00,73937.63,73995.88,73874.0,73920.0,222.22652,39129
2026-05-31 13:00:00,73920.0,74023.99,73807.43,73872.8,178.44734,38610
2026-05-31 14:00:00,73872.8,73872.8,73483.05,73602.17,681.72491,127619
2026-05-31 15:00:00,73602.18,73775.79,73588.8,73655.21,266.93299,48254
2026-05-31 16:00:00,73655.2,73730.0,73400.0,73526.14,319.75425,77953
2026-05-31 17:00:00,73526.15,73734.0,73466.67,73709.44,195.46974,38175
2026-05-31 18:00:00,73709.43,73713.34,73585.49,73603.69,214.37074,39736
2026-05-31 19:00:00,73603.68,73649.93,73456.48,73563.42,255.80848,44699
2026-05-31 20:00:00,73563.41,73760.0,73563.41,73739.66,381.5641,46998
2026-05-31 21:00:00,73739.67,73924.0,73626.67,73892.52,391.01047,82920
2026-05-31 22:00:00,73892.52,73997.56,73686.0,73944.62,284.29172,100294
2026-05-31 23:00:00,73944.62,74198.0,73500.0,73674.39,375.30928,110857
2026-06-01 00:00:00,73674.39,74092.0,73654.06,73885.0,366.4897,136828
2026-06-01 01:00:00,73885.01,73916.01,73278.02,73292.92,464.54265,141536
2026-06-01 02:00:00,73292.92,73892.52,73222.0,73790.0,506.50025,128800
2026-06-01 03:00:00,73789.99,74019.58,73735.47,73769.06,460.44243,110103
2026-06-01 04:00:00,73769.06,73841.37,73348.74,73536.01,335.64727,97271
2026-06-01 05:00:00,73536.01,73541.48,73328.32,73350.0,404.19791,70898
2026-06-01 06:00:00,73349.99,73368.0,72950.01,73135.74,740.28999,165991
2026-06-01 07:00:00,73135.75,73203.85,72704.0,72818.0,833.64063,185784
2026-06-01 08:00:00,72818.0,72921.38,72610.03,72902.65,751.49608,130363
2026-06-01 09:00:00,72902.64,73095.64,72600.0,72880.0,2061.2162,131001
2026-06-01 10:00:00,72880.0,72900.73,72592.27,72748.88,482.4874,105176
2026-06-01 11:00:00,72748.88,72768.11,72290.0,72479.99,769.61036,128431
2026-06-01 12:00:00,72480.0,72610.0,71902.98,72221.73,1854.73885,294052
2026-06-01 13:00:00,72221.74,72243.52,71389.88,71711.89,3036.53496,500251
2026-06-01 14:00:00,71711.89,71887.6,71363.43,71567.91,2060.71568,391587
2026-06-01 15:00:00,71567.91,71677.55,71066.33,71129.62,1656.46415,322554
2026-06-01 16:00:00,71129.62,71599.95,70686.68,71564.01,2820.57409,291004
2026-06-01 17:00:00,71564.01,71800.73,71469.64,71646.01,999.45739,177311
2026-06-01 18:00:00,71646.0,71687.28,71382.0,71498.64,667.35668,128380
2026-06-01 19:00:00,71498.64,71666.0,71386.0,71595.24,432.84579,118336
2026-06-01 20:00:00,71595.24,71690.0,71419.64,71446.0,273.2723,76533
2026-06-01 21:00:00,71445.99,71449.98,70941.95,71038.01,573.85796,135860
2026-06-01 22:00:00,71038.01,71460.0,70840.9,71408.0,770.63523,146370
2026-06-01 23:00:00,71407.99,71583.29,71225.29,71408.9,598.07789,123353
2026-06-02 00:00:00,71408.9,71408.9,71100.0,71289.23,677.70318,138047
2026-06-02 01:00:00,71289.24,71372.0,70607.57,70652.47,1034.85247,181337
2026-06-02 02:00:00,70652.47,70880.63,70111.0,70846.49,1320.1444,293161
2026-06-02 03:00:00,70846.48,71041.04,70806.0,70953.69,492.94753,128447
2026-06-02 04:00:00,70953.7,71048.0,70713.54,70810.0,489.36754,128104
2026-06-02 05:00:00,70810.0,70847.66,70267.79,70268.96,832.11781,190479
2026-06-02 06:00:00,70268.97,70442.0,69958.49,70106.31,1507.14949,207385
2026-06-02 07:00:00,70106.31,70275.86,69733.0,70118.42,1388.79813,228069
2026-06-02 08:00:00,70118.42,70172.0,69705.3,69821.99,944.6499,183520
2026-06-02 09:00:00,69822.0,69849.0,69324.65,69426.01,1499.21853,238137
2026-06-02 10:00:00,69426.01,69756.0,69336.98,69652.19,904.86792,171383
2026-06-02 11:00:00,69652.18,69659.47,69397.83,69461.72,417.59402,117474
2026-06-02 12:00:00,69461.73,69548.13,68989.61,69010.42,1382.26152,228331
2026-06-02 13:00:00,69010.41,69180.0,68757.03,68811.91,1762.82906,335259
2026-06-02 14:00:00,68809.93,68836.0,67617.85,68019.3,3845.79627,566846
2026-06-02 15:00:00,68019.3,68094.6,67076.0,67304.28,2543.79469,466661
2026-06-02 16:00:00,67304.29,68146.3,67228.45,67413.44,1789.92962,349789
2026-06-02 17:00:00,67413.44,67837.53,67378.0,67492.34,905.8915,241358
2026-06-02 18:00:00,67492.34,67661.7,67124.2,67341.99,926.14597,217090
2026-06-02 19:00:00,67341.99,67498.0,66432.0,67315.14,2333.17121,336468
2026-06-02 20:00:00,67315.14,67689.65,66911.2,67587.77,1637.61606,300495
2026-06-02 21:00:00,67587.78,67923.24,67412.0,67566.01,765.53933,206967
2026-06-02 22:00:00,67566.01,67566.01,66244.02,66385.2,1856.41667,413780
2026-06-02 23:00:00,66385.2,66868.62,66193.0,66760.83,1599.39304,382090
2026-06-03 00:00:00,66760.84,67204.15,66654.0,66938.01,1238.50805,290155
2026-06-03 01:00:00,66938.01,67050.0,66472.65,66920.0,973.29949,217198
2026-06-03 02:00:00,66920.0,66920.01,66586.17,66620.01,773.38787,173133
2026-06-03 03:00:00,66620.0,66653.67,65426.34,65849.9,2891.72624,395531
2026-06-03 04:00:00,65849.9,66623.44,65834.0,66465.98,1263.85794,267896
2026-06-03 05:00:00,66465.99,67398.28,66465.99,67330.01,1773.95829,323804
2026-06-03 06:00:00,67330.0,67516.0,66962.95,66983.27,1658.04956,237693
2026-06-03 07:00:00,66983.27,67334.4,66872.01,67220.03,1003.46306,165029
2026-06-03 08:00:00,67220.03,67264.34,66974.0,67028.0,1273.47385,199455
2026-06-03 09:00:00,67028.01,67322.0,66656.48,67075.17,1438.06157,225394
2026-06-03 10:00:00,67075.18,67476.69,67068.51,67294.52,639.46259,192758
2026-06-03 11:00:00,67294.51,67366.82,67056.58,67067.37,489.69833,119472
2026-06-03 12:00:00,67067.37,67163.82,66782.65,67078.72,856.74966,221072
2026-06-03 13:00:00,67078.72,67244.62,66635.0,66906.01,1223.17247,405468
2026-06-03 14:00:00,66906.0,66990.66,66643.96,66864.95,936.44379,369189
2026-06-03 15:00:00,66864.95,66898.0,66076.0,66076.01,1521.34921,394917
2026-06-03 16:00:00,66076.01,66373.18,65555.0,66061.83,1633.14277,414723
2026-06-03 17:00:00,66061.83,66189.8,65704.8,65964.08,810.29365,262687
2026-06-03 18:00:00,65964.08,66161.24,65744.01,66036.57,600.59221,194078
2026-06-03 19:00:00,66036.56,66054.0,65251.0,65462.0,1198.70968,238378
2026-06-03 20:00:00,65461.99,65614.74,64766.0,65007.27,1892.05101,321737
2026-06-03 21:00:00,65007.27,65860.0,64960.87,65768.88,1254.10382,290913
2026-06-03 22:00:00,65768.89,65841.23,64778.15,64912.98,974.52056,383759
2026-06-03 23:00:00,64912.97,64979.99,64092.49,64142.75,1820.23083,371919
2026-06-04 00:00:00,64142.75,64428.0,63000.0,63344.97,3512.79677,657007
2026-06-04 01:00:00,63344.98,63500.0,62100.01,62178.1,4759.0413,774415
2026-06-04 02:00:00,62178.1,63622.7,61383.56,63231.99,6283.29826,644675
2026-06-04 03:00:00,63232.0,64540.3,63218.48,64363.49,2402.09774,334828
2026-06-04 04:00:00,64363.49,64764.32,64265.73,64399.99,1421.62502,245338
2026-06-04 05:00:00,64399.99,64400.0,63648.01,63955.47,1272.84935,308518
2026-06-04 06:00:00,63955.48,64481.22,63892.0,64027.99,802.33437,220866
2026-06-04 07:00:00,64027.99,64062.81,63492.89,63603.15,1503.87893,261823
2026-06-04 08:00:00,63603.15,63904.63,63245.9,63629.99,1570.23316,389108
2026-06-04 09:00:00,63629.99,63644.0,62703.33,63266.0,2329.3282,483870
2026-06-04 10:00:00,63266.01,63276.0,62301.21,62420.0,3046.35677,469476
2026-06-04 11:00:00,62420.01,62833.82,62205.0,62545.99,1649.57305,356501
2026-06-04 12:00:00,62546.0,63966.48,62392.0,63766.82,1740.31399,474573
2026-06-04 13:00:00,63766.82,64244.0,63068.41,64230.0,2087.69891,579230
2026-06-04 14:00:00,64230.0,64494.92,63785.33,63958.97,1314.7717,452636
2026-06-04 15:00:00,63958.97,64404.0,63691.7,63896.17,1043.20477,325242
2026-06-04 16:00:00,63896.16,63920.0,63456.0,63563.51,778.5809,273524
2026-06-04 17:00:00,63563.51,63722.0,62944.91,63540.97,1048.08269,309779
2026-06-04 18:00:00,63540.96,64110.28,63149.76,63819.62,1198.01807,316109
2026-06-04 19:00:00,63819.62,64163.93,63544.0,63629.38,699.04403,255891
2026-06-04 20:00:00,63629.38,63653.2,63182.84,63638.4,753.64631,219302
2026-06-04 21:00:00,63638.4,63876.0,63106.04,63286.21,982.36997,220331
2026-06-04 22:00:00,63286.21,63772.0,63194.0,63735.43,816.54763,310645
2026-06-04 23:00:00,63735.42,63918.0,63376.0,63885.99,561.48382,174289
2026-06-05 00:00:00,63885.99,63978.0,63396.57,63426.72,799.55012,262504
2026-06-05 01:00:00,63426.73,63566.0,63052.0,63374.67,974.10885,309168
2026-06-05 02:00:00,63374.67,63436.0,62588.77,62617.72,1167.70132,339982
2026-06-05 03:00:00,62617.72,62888.0,62339.0,62730.0,1221.6378,314333
2026-06-05 04:00:00,62730.0,63646.0,62487.24,63615.23,1133.49083,311672
2026-06-05 05:00:00,63615.22,63688.0,62278.0,62329.35,1503.31179,371814
2026-06-05 06:00:00,62329.36,62634.53,61126.01,61946.57,5277.47749,937737
2026-06-05 07:00:00,61946.57,63116.0,61378.38,63115.99,2819.14343,649312
2026-06-05 08:00:00,63115.99,63120.98,62288.88,62454.64,1381.33567,301884
2026-06-05 09:00:00,62454.64,63259.9,62442.0,62860.09,970.2531,314276
2026-06-05 10:00:00,62860.09,62931.81,62375.0,62536.87,753.84533,226776
2026-06-05 11:00:00,62536.87,62644.48,61964.98,61964.99,1191.72996,299452
2026-06-05 12:00:00,61964.99,62457.86,61620.47,61959.73,1931.26312,479356
2026-06-05 13:00:00,61959.72,62326.0,60732.35,60732.36,3644.72891,643094
2026-06-05 14:00:00,60732.36,61227.98,60334.97,60868.97,4753.25938,888916
2026-06-05 15:00:00,60868.98,61126.0,60000.0,60438.01,4471.76201,668473
2026-06-05 16:00:00,60438.0,61547.24,59786.0,61394.39,5595.70288,860286
2026-06-05 17:00:00,61394.38,61508.85,60660.0,60813.99,1735.74281,449980
2026-06-05 18:00:00,60814.0,60950.0,59141.0,59395.99,3853.37743,650178
2026-06-05 19:00:00,59396.0,60459.41,59130.91,60300.24,2562.76919,720293
2026-06-05 20:00:00,60300.24,61787.01,59940.01,61620.01,2519.32621,535708
2026-06-05 21:00:00,61620.01,62000.0,61444.2,61670.38,1754.60125,345414
2026-06-05 22:00:00,61670.38,61966.0,61207.82,61584.49,1799.61028,446398
2026-06-05 23:00:00,61584.49,61776.0,60518.0,61056.47,1211.55891,331850
2026-06-06 00:00:00,61056.47,61530.05,61045.01,61273.29,769.28059,262884
2026-06-06 01:00:00,61273.29,61380.0,60954.36,61058.95,701.07746,201383
2026-06-06 02:00:00,61058.95,61176.0,60678.0,60951.64,778.33004,249099
2026-06-06 03:00:00,60951.63,60966.86,60520.0,60687.04,696.39105,259886
2026-06-06 04:00:00,60687.05,60866.0,59500.0,60101.27,2161.93035,559699
2026-06-06 05:00:00,60101.28,61062.0,59621.22,60942.38,2141.23088,489862
2026-06-06 06:00:00,60942.37,61276.95,60681.0,60786.96,2095.10137,355492
2026-06-06 07:00:00,60786.96,61229.17,60733.14,61004.95,664.31126,162044
2026-06-06 08:00:00,61004.95,61500.0,60884.0,61264.0,724.69988,195050
2026-06-06 09:00:00,61264.0,61322.0,60875.55,60981.24,580.05282,186268
2026-06-06 10:00:00,60981.24,60981.24,60198.0,60593.0,1404.76206,282578
2026-06-06 11:00:00,60593.0,60968.0,60552.95,60802.91,764.0429,153771
2026-06-06 12:00:00,60802.9,61185.26,60641.2,61030.63,669.86406,182548
2026-06-06 13:00:00,61030.63,61100.0,60701.41,60801.2,565.41708,164634
2026-06-06 14:00:00,60801.2,61016.0,60768.0,60791.05,409.85585,161753
2026-06-06 15:00:00,60791.06,60929.2,60396.0,60784.0,646.3582,208625
2026-06-06 16:00:00,60784.01,60971.24,60466.56,60774.0,524.00441,156734
2026-06-06 17:00:00,60774.0,60844.0,60501.0,60576.2,599.85374,131616
2026-06-06 18:00:00,60576.19,60754.74,60393.96,60637.21,975.00187,152989
2026-06-06 19:00:00,60637.2,60786.0,60536.0,60600.01,348.13504,93283
2026-06-06 20:00:00,60600.0,60756.0,60522.0,60711.69,328.01265,93344
2026-06-06 21:00:00,60711.69,61000.0,60707.93,60751.21,311.33205,81069
2026-06-06 22:00:00,60751.22,60818.0,60429.09,60543.53,374.15284,129075
2026-06-06 23:00:00,60543.52,60942.75,60543.52,60884.62,562.39032,87188
2026-06-07 00:00:00,60884.62,60987.99,60746.0,60782.01,680.4546,116879
2026-06-07 01:00:00,60782.0,61664.13,60758.0,61479.75,1285.5692,273041
2026-06-07 02:00:00,61479.75,61568.0,61184.0,61506.74,523.36778,166180
2026-06-07 03:00:00,61506.73,61778.33,61416.1,61701.07,469.79753,153448
2026-06-07 04:00:00,61701.06,61907.07,61482.46,61890.92,486.27163,139984
2026-06-07 05:00:00,61890.92,62159.0,61647.0,61748.1,1139.66042,212941
2026-06-07 06:00:00,61748.11,62272.0,61619.4,62101.0,1749.1221,241732
2026-06-07 07:00:00,62101.01,62416.26,61983.46,62404.73,1528.1498,145369
2026-06-07 08:00:00,62404.72,62960.0,62259.37,62855.01,2005.84536,239847
2026-06-07 09:00:00,62855.0,62900.0,62374.63,62530.0,1248.753,183125
2026-06-07 10:00:00,62530.0,62570.31,62298.39,62370.52,674.16526,161858
2026-06-07 11:00:00,62370.53,62754.45,62359.44,62621.96,794.29873,140528
2026-06-07 12:00:00,62621.97,62643.97,61577.12,61900.67,1957.0674,369382
2026-06-07 13:00:00,61900.66,61907.64,61649.12,61700.13,1146.18923,191481
2026-06-07 14:00:00,61700.14,62312.67,61696.98,61905.49,923.54392,209392
2026-06-07 15:00:00,61905.49,62219.92,61674.51,62093.99,527.33835,177488
2026-06-07 16:00:00,62093.99,62332.0,61966.0,62083.64,482.9603,165862
2026-06-07 17:00:00,62083.64,62330.0,62046.62,62160.01,573.97699,138264
2026-06-07 18:00:00,62160.01,62296.0,62022.0,62030.14,373.61361,84383
2026-06-07 19:00:00,62030.15,62036.78,61184.0,61328.0,1046.65633,239211
2026-06-07 20:00:00,61327.99,61962.47,61217.17,61878.01,569.10903,145351
2026-06-07 21:00:00,61878.0,62017.71,61652.01,61778.41,374.19369,116992
2026-06-07 22:00:00,61778.42,64234.68,61728.11,62865.87,4892.75492,514549
2026-06-07 23:00:00,62865.87,63444.11,62803.42,63332.01,1159.24525,225174
2026-06-08 00:00:00,63332.01,63863.06,63138.37,63631.42,1255.61981,290444
2026-06-08 01:00:00,63631.43,63643.99,62720.86,63211.41,1129.10442,337355
2026-06-08 02:00:00,63211.41,63260.0,62918.0,63129.93,502.88284,178720
2026-06-08 03:00:00,63129.94,63458.0,62978.36,63130.12,427.85473,144708
2026-06-08 04:00:00,63130.12,63171.1,62657.07,62684.61,553.63898,168596
2026-06-08 05:00:00,62684.61,62825.27,62408.0,62764.0,674.10723,205058
2026-06-08 06:00:00,62763.99,63144.0,62734.0,62988.03,629.53051,179806
2026-06-08 07:00:00,62988.58,63350.0,62812.0,63283.99,976.9078,193066
2026-06-08 08:00:00,63284.0,63284.0,62992.01,63132.83,490.75057,161200
2026-06-08 09:00:00,63132.84,63577.86,63128.47,63502.0,706.93226,177936
2026-06-08 10:00:00,63501.99,63568.19,63096.88,63172.3,982.6729,155339
2026-06-08 11:00:00,63172.3,63873.08,63058.0,63479.61,1572.11873,235680
2026-06-08 12:00:00,63479.62,63933.18,62718.3,63872.0,2589.09295,363466
2026-06-08 13:00:00,63872.0,63943.56,63362.1,63758.0,1304.57724,350706
2026-06-08 14:00:00,63758.0,64077.57,63560.68,63964.08,1937.84618,310171
2026-06-08 15:00:00,63964.07,64200.0,63711.0,63774.48,2295.29096,292588
2026-06-08 16:00:00,63774.48,64046.86,63472.0,63532.01,873.93622,175875
2026-06-08 17:00:00,63532.01,63646.0,63268.01,63550.0,1044.76064,185947
2026-06-08 18:00:00,63549.99,63690.0,63339.98,63466.83,414.77155,132101
2026-06-08 19:00:00,63466.83,63596.0,63356.0,63372.01,379.67287,129151
2026-06-08 20:00:00,63372.01,63485.49,63160.31,63485.49,793.95609,108790
2026-06-08 21:00:00,63485.49,63850.0,63483.41,63728.96,413.19539,111960
2026-06-08 22:00:00,63728.96,63728.96,63210.0,63440.01,571.04903,141899
2026-06-08 23:00:00,63440.0,63594.0,62978.66,63085.99,533.11634,157002
2026-06-09 00:00:00,63086.0,63184.0,62423.07,62562.0,1868.43384,276045
2026-06-09 01:00:00,62562.0,62879.1,62546.62,62764.01,752.22836,173486
2026-06-09 02:00:00,62764.0,62874.0,62544.11,62868.0,357.79841,138521
2026-06-09 03:00:00,62867.99,62979.94,62702.0,62875.17,780.82683,112714
2026-06-09 04:00:00,62875.18,63424.0,62748.0,63242.36,1115.32376,177848
2026-06-09 05:00:00,63242.36,63526.01,63120.24,63338.68,946.88593,161525
2026-06-09 06:00:00,63338.69,63506.0,63230.0,63300.0,975.96129,108048
2026-06-09 07:00:00,63300.0,63443.6,63012.0,63198.44,669.83742,104007
2026-06-09 08:00:00,63198.44,63208.86,62769.52,62849.75,844.01531,128341
2026-06-09 09:00:00,62849.75,62944.43,62590.0,62715.37,709.2584,116227
2026-06-09 10:00:00,62715.37,62835.37,62596.0,62786.01,503.06926,113049
2026-06-09 11:00:00,62786.0,62818.0,62498.75,62711.12,472.29218,107433
2026-06-09 12:00:00,62711.12,62895.18,62421.24,62645.15,693.6037,144435
2026-06-09 13:00:00,62645.14,62738.0,62140.0,62273.61,1172.01624,280196
2026-06-09 14:00:00,62273.62,62395.01,61148.07,61541.95,2741.42922,524581
2026-06-09 15:00:00,61541.95,61706.86,61037.0,61131.84,1576.3984,311324
2026-06-09 16:00:00,61131.85,61484.67,60780.0,61390.51,2117.17514,422755
2026-06-09 17:00:00,61390.51,61889.0,61390.51,61692.01,925.52892,231711
2026-06-09 18:00:00,61692.01,61964.0,61602.0,61792.01,528.51144,155907
2026-06-09 19:00:00,61792.0,62103.39,61722.0,62098.09,436.3094,152652
2026-06-09 20:00:00,62098.09,62272.0,61954.39,62160.0,406.81988,104463
2026-06-09 21:00:00,62159.99,62176.86,61698.0,61761.2,425.20913,98020
2026-06-09 22:00:00,61761.21,61976.0,61666.66,61717.5,276.69194,100574
2026-06-09 23:00:00,61717.5,61878.0,61556.0,61730.0,340.59519,103470
2026-06-10 00:00:00,61730.0,61930.0,61440.0,61923.16,538.2675,149535
2026-06-10 01:00:00,61923.16,61974.7,61590.0,61714.0,336.41204,167866
2026-06-10 02:00:00,61714.0,61837.67,61235.29,61302.36,512.06602,160933
2026-06-10 03:00:00,61302.37,61594.0,61286.0,61549.64,334.76343,113873
2026-06-10 04:00:00,61549.64,61560.0,61182.65,61295.99,306.03442,109000
2026-06-10 05:00:00,61296.0,61400.01,61080.0,61361.17,464.90737,129241
2026-06-10 06:00:00,61361.17,61521.99,61145.5,61472.89,511.66925,113954
2026-06-10 07:00:00,61472.89,61813.34,61440.0,61687.56,937.80783,128325
2026-06-10 08:00:00,61687.56,61736.0,61168.0,61261.55,739.92297,164382
2026-06-10 09:00:00,61261.56,61421.46,60755.0,61334.94,906.84186,205181
2026-06-10 10:00:00,61334.95,61456.0,61151.4,61386.09,340.43647,133306
2026-06-10 11:00:00,61386.09,61430.0,60867.19,61034.04,826.04256,232732
2026-06-10 12:00:00,61034.04,61950.0,60960.0,61564.01,1340.16125,289641
2026-06-10 13:00:00,61564.0,62446.0,61444.87,62146.42,1199.64944,343786
2026-06-10 14:00:00,62146.43,62258.01,61814.79,62195.99,902.47236,320240
2026-06-10 15:00:00,62195.99,62857.99,61852.0,62639.23,1341.51604,381602
2026-06-10 16:00:00,62639.23,62646.0,61930.0,62219.33,748.11357,280990
2026-06-10 17:00:00,62219.33,62360.0,61654.54,61969.99,885.28682,264392
2026-06-10 18:00:00,61969.99,62162.9,61588.8,61882.0,641.1773,198788
2026-06-10 19:00:00,61881.99,62062.98,61673.79,61942.44,400.79146,155878
2026-06-10 20:00:00,61942.45,61949.21,61688.0,61805.51,307.34434,122105
2026-06-10 21:00:00,61805.5,61805.51,61179.19,61356.18,571.34637,169289
2026-06-10 22:00:00,61356.18,61574.0,61104.24,61381.46,578.03926,192828
2026-06-10 23:00:00,61381.46,61604.0,61166.0,61510.99,327.64659,127819
2026-06-11 00:00:00,61510.99,61974.7,61510.99,61812.0,597.44488,162608
2026-06-11 01:00:00,61812.0,62378.0,61812.0,62206.01,839.43174,155164
2026-06-11 02:00:00,62206.01,62304.0,61944.19,62148.0,429.18601,123437
2026-06-11 03:00:00,62148.01,62848.0,62012.0,62689.48,986.08995,168588
2026-06-11 04:00:00,62689.47,62854.0,62546.34,62726.86,589.32674,138831
2026-06-11 05:00:00,62726.85,62726.86,62556.84,62610.0,295.46093,96146
2026-06-11 06:00:00,62610.0,62997.53,62544.89,62772.0,1198.75098,135123
2026-06-11 07:00:00,62772.01,62842.92,62612.01,62719.39,399.47563,81303
2026-06-11 08:00:00,62719.39,63050.0,62719.38,62957.99,546.92925,82404
2026-06-11 09:00:00,62958.0,62989.97,62790.0,62927.49,401.22464,79248
2026-06-11 10:00:00,62927.49,63214.97,62789.62,63148.0,666.36315,110926
2026-06-11 11:00:00,63148.0,63257.21,63040.01,63108.0,563.58106,109845
2026-06-11 12:00:00,63108.01,63190.0,62500.0,63010.01,1835.01045,267581
2026-06-11 13:00:00,63010.0,63239.43,62677.84,63077.57,1087.23984,237108
2026-06-11 14:00:00,63077.71,63100.0,62732.6,62734.02,782.87001,223011
2026-06-11 15:00:00,62734.02,62887.88,62518.1,62749.44,633.18968,183221
2026-06-11 16:00:00,62749.44,62842.0,62548.79,62582.45,564.46406,125881
2026-06-11 17:00:00,62582.45,63655.83,62348.0,63644.19,1821.97042,304656
2026-06-11 18:00:00,63644.18,63788.0,63324.35,63461.12,793.20489,187481
2026-06-11 19:00:00,63461.12,63933.02,63390.0,63605.68,946.18552,174753
2026-06-11 20:00:00,63605.69,63663.4,63270.0,63393.67,556.54606,85690
2026-06-11 21:00:00,63393.67,63599.99,63393.66,63519.99,269.29173,69296
2026-06-11 22:00:00,63519.99,63670.0,63462.0,63500.01,226.24918,72346
2026-06-11 23:00:00,63500.0,63700.0,63362.0,63625.99,351.45962,72156
2026-06-12 00:00:00,63626.0,63810.01,63520.86,63648.8,1229.6005,105139
2026-06-12 01:00:00,63648.8,63648.8,63301.53,63426.2,745.50942,97368
